order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,profit_margin
ORD-100117,2024-03-24,2024-03-25,Same Day,CUST-1066,Customer 1163,Consumer,United States,Spokane,Washington,60601,East,PROD-1164,Technology,Laptops,Laptops Product 45,145.56,2,0.0,19.48,2024,3,March,0.13382797471832922
ORD-100118,2024-01-10,2024-01-14,Second Class,CUST-1105,Customer 1001,Consumer,United States,Cincinnati,Ohio,33101,South,PROD-1171,Office Supplies,Labels,Labels Product 76,882.03,3,0.05,106.03,2024,1,January,0.12021133068036235
ORD-100119,2024-10-10,2024-10-11,Standard Class,CUST-1120,Customer 1044,Home Office,United States,Tucson,Arizona,43215,Central,PROD-1108,Technology,Phones,Phones Product 61,398.33,1,0.2,23.12,2024,10,October,0.05804232671403108
ORD-100120,2025-05-25,2025-05-28,Second Class,CUST-1229,Customer 1245,Home Office,United States,Houston,Texas,60601,West,PROD-1179,Furniture,Tables,Tables Product 78,3047.75,5,0.2,254.79,2025,5,May,0.08359937658928718
ORD-100121,2024-08-03,2024-08-08,Standard Class,CUST-1039,Customer 1223,Home Office,United States,Springfield,Illinois,10001,Central,PROD-1294,Furniture,Storage,Storage Product 23,45.45,3,0.05,4.09,2024,8,August,0.08998899889988998
ORD-100122,2025-01-09,2025-01-14,First Class,CUST-1086,Customer 1175,Corporate,United States,Orlando,Florida,90001,East,PROD-1119,Furniture,Chairs,Chairs Product 43,264.34,2,0.2,9.65,2025,1,January,0.03650601498070667
ORD-100123,2024-05-24,2024-05-25,Second Class,CUST-1196,Customer 1033,Consumer,United States,Dallas,Texas,10001,East,PROD-1142,Furniture,Tables,Tables Product 53,1132.72,2,0.0,53.57,2024,5,May,0.04729324104809662
ORD-100124,2024-08-07,2024-08-08,Standard Class,CUST-1089,Customer 1176,Consumer,United States,Dallas,Texas,90001,West,PROD-1077,Technology,Phones,Phones Product 31,1299.26,2,0.3,-63.21,2024,8,August,-0.04865077043855733
ORD-100125,2025-01-15,2025-01-17,Second Class,CUST-1141,Customer 1233,Home Office,United States,Orlando,Florida,10001,West,PROD-1331,Technology,Laptops,Laptops Product 1,1323.9,6,0.3,-26.26,2025,1,January,-0.019835334995090263
ORD-100126,2025-12-25,2025-12-30,First Class,CUST-1060,Customer 1093,Consumer,United States,Columbus,Ohio,90001,West,PROD-1224,Furniture,Tables,Tables Product 35,2898.49,7,0.05,311.82,2025,12,December,0.1075801538042222
ORD-100127,2025-09-13,2025-09-18,Second Class,CUST-1072,Customer 1048,Corporate,United States,Rochester,New York,98101,South,PROD-1117,Furniture,Tables,Tables Product 26,2443.38,6,0.3,-11.96,2025,9,September,-0.004894858761224206
ORD-100128,2024-10-30,2024-11-01,Same Day,CUST-1123,Customer 1171,Consumer,United States,Springfield,Illinois,60601,East,PROD-1107,Technology,Printers,Printers Product 47,844.95,5,0.15,87.37,2024,10,October,0.10340256819930173
ORD-100129,2025-12-15,2025-12-18,Second Class,CUST-1078,Customer 1125,Consumer,United States,Columbus,Ohio,33101,Central,PROD-1027,Technology,Printers,Printers Product 29,151.35,3,0.2,6.81,2025,12,December,0.044995044598612484
ORD-100130,2025-02-23,2025-02-25,Standard Class,CUST-1094,Customer 1203,Home Office,United States,Buffalo,New York,43215,South,PROD-1074,Office Supplies,Art Supplies,Art Supplies Product 39,2813.4,6,0.0,772.04,2025,2,February,0.27441529821568206
ORD-100131,2024-11-07,2024-11-11,Same Day,CUST-1118,Customer 1007,Corporate,United States,Cincinnati,Ohio,90001,South,PROD-1173,Technology,Laptops,Laptops Product 47,373.95,1,0.05,87.04,2024,11,November,0.2327583901591122
ORD-100132,2024-04-27,2024-04-29,Same Day,CUST-1122,Customer 1121,Consumer,United States,Cleveland,Ohio,73301,South,PROD-1152,Office Supplies,Paper,Paper Product 49,2880.6,5,0.0,663.97,2024,4,April,0.2304971186558356
ORD-100133,2025-10-25,2025-10-28,Same Day,CUST-1202,Customer 1225,Home Office,United States,Springfield,Illinois,73301,West,PROD-1175,Furniture,Bookcases,Bookcases Product 49,1665.15,3,0.05,344.33,2025,10,October,0.20678617541963185
ORD-100134,2025-09-22,2025-09-26,First Class,CUST-1160,Customer 1011,Corporate,United States,Houston,Texas,90001,Central,PROD-1077,Office Supplies,Art Supplies,Art Supplies Product 57,365.35,5,0.2,30.72,2025,9,September,0.08408375530313397
ORD-100135,2024-09-19,2024-09-20,Standard Class,CUST-1203,Customer 1231,Corporate,United States,Austin,Texas,10001,South,PROD-1218,Furniture,Chairs,Chairs Product 42,2215.95,5,0.05,255.43,2024,9,September,0.11526884631873464
ORD-100136,2024-12-18,2024-12-19,First Class,CUST-1196,Customer 1013,Consumer,United States,Seattle,Washington,33101,Central,PROD-1005,Office Supplies,Paper,Paper Product 44,537.64,4,0.0,50.75,2024,12,December,0.09439401830220966
ORD-100137,2025-12-12,2025-12-15,Second Class,CUST-1070,Customer 1130,Home Office,United States,Springfield,Illinois,33101,Central,PROD-1102,Office Supplies,Art Supplies,Art Supplies Product 35,891.84,2,0.15,31.52,2025,12,December,0.035342662360961605
ORD-100138,2025-03-17,2025-03-18,First Class,CUST-1208,Customer 1106,Corporate,United States,Tacoma,Washington,98101,West,PROD-1055,Furniture,Bookcases,Bookcases Product 16,2502.16,4,0.2,239.21,2025,3,March,0.095601400390063
ORD-100139,2025-10-17,2025-10-22,Same Day,CUST-1104,Customer 1248,Consumer,United States,Tampa,Florida,90001,Central,PROD-1149,Technology,Printers,Printers Product 70,970.2,6,0.15,185.6,2025,10,October,0.19130076272933413
ORD-100140,2024-06-09,2024-06-14,Second Class,CUST-1036,Customer 1225,Home Office,United States,Mesa,Arizona,73301,West,PROD-1066,Furniture,Tables,Tables Product 2,2695.15,5,0.3,-233.85,2024,6,June,-0.08676697029849915
ORD-100141,2024-06-28,2024-07-01,Second Class,CUST-1171,Customer 1143,Corporate,United States,Los Angeles,California,33101,West,PROD-1244,Office Supplies,Paper,Paper Product 12,1783.92,6,0.15,298.09,2024,6,June,0.167098300372214
ORD-100142,2025-08-16,2025-08-19,Same Day,CUST-1007,Customer 1180,Corporate,United States,Dallas,Texas,90001,East,PROD-1163,Office Supplies,Paper,Paper Product 66,1274.2,5,0.05,281.39,2025,8,August,0.22083660335897032
ORD-100143,2024-07-24,2024-07-25,Standard Class,CUST-1054,Customer 1033,Home Office,United States,Buffalo,New York,98101,West,PROD-1110,Office Supplies,Binders,Binders Product 54,1510.4,4,0.05,317.03,2024,7,July,0.20989804025423725
ORD-100144,2025-04-27,2025-05-02,Second Class,CUST-1196,Customer 1025,Home Office,United States,Tampa,Florida,33101,West,PROD-1012,Furniture,Chairs,Chairs Product 32,538.48,1,0.2,9.8,2025,4,April,0.018199376021393553
ORD-100145,2025-03-22,2025-03-26,First Class,CUST-1211,Customer 1031,Home Office,United States,Tacoma,Washington,60601,East,PROD-1266,Technology,Laptops,Laptops Product 2,73.26,6,0.1,9.79,2025,3,March,0.13363363363363362
ORD-100146,2024-02-25,2024-03-01,Standard Class,CUST-1156,Customer 1190,Corporate,United States,Houston,Texas,10001,East,PROD-1080,Furniture,Bookcases,Bookcases Product 16,4477.13,7,0.1,116.22,2024,2,February,0.025958594010001942
ORD-100147,2025-07-05,2025-07-09,Same Day,CUST-1124,Customer 1166,Home Office,United States,Tampa,Florida,73301,East,PROD-1116,Technology,Printers,Printers Product 63,160.43,1,0.15,4.97,2025,7,July,0.03097924328367512
ORD-100148,2025-06-02,2025-06-07,Second Class,CUST-1133,Customer 1183,Corporate,United States,Peoria,Illinois,98101,East,PROD-1246,Furniture,Storage,Storage Product 79,828.63,3,0.3,-68.4,2025,6,June,-0.08254588899750191
ORD-100149,2025-02-26,2025-03-03,Standard Class,CUST-1181,Customer 1082,Consumer,United States,Cleveland,Ohio,60601,South,PROD-1164,Technology,Accessories,Accessories Product 60,746.5,5,0.2,97.22,2025,2,February,0.13023442732752846
ORD-100150,2025-09-20,2025-09-24,Second Class,CUST-1232,Customer 1227,Consumer,United States,Peoria,Illinois,60601,South,PROD-1042,Office Supplies,Labels,Labels Product 21,186.3,2,0.05,16.85,2025,9,September,0.09044551798174987
ORD-100151,2024-07-10,2024-07-14,Same Day,CUST-1029,Customer 1097,Corporate,United States,Los Angeles,California,73301,Central,PROD-1232,Furniture,Chairs,Chairs Product 21,1020.415,1,0.0,88.68,2024,7,July,0.08690581773102121
ORD-100152,2025-12-26,2025-12-31,First Class,CUST-1069,Customer 1160,Consumer,United States,Austin,Texas,43215,West,PROD-1008,Office Supplies,Labels,Labels Product 77,1020.415,1,0.15,26.5,2025,12,December,0.025969826002165786
ORD-100153,2025-09-12,2025-09-17,Same Day,CUST-1058,Customer 1159,Corporate,United States,New York City,New York,33101,East,PROD-1211,Technology,Laptops,Laptops Product 7,172.38,3,0.0,46.47,2025,9,September,0.2695788374521406
ORD-100154,2025-03-17,2025-03-19,Second Class,CUST-1111,Customer 1224,Consumer,United States,Rochester,New York,43215,South,PROD-1256,Office Supplies,Art Supplies,Art Supplies Product 25,1813.3,5,0.3,105.99,2025,3,March,0.05845144212209783
ORD-100155,2025-07-14,2025-07-15,Second Class,CUST-1119,Customer 1190,Home Office,United States,Cleveland,Ohio,73301,Central,PROD-1149,Technology,Accessories,Accessories Product 36,1617.52,4,0.3,-175.31,2025,7,July,-0.10838196745635294
ORD-100156,2025-11-23,2025-11-25,First Class,CUST-1017,Customer 1168,Corporate,United States,Dallas,Texas,43215,West,PROD-1153,Office Supplies,Art Supplies,Art Supplies Product 59,2409.75,7,0.15,-11.82,2025,11,November,-0.004905073140367258
ORD-100157,2025-09-17,2025-09-20,Second Class,CUST-1113,Customer 1120,Consumer,United States,Houston,Texas,10001,Central,PROD-1032,Furniture,Storage,Storage Product 39,1120.08,6,0.15,-14.94,2025,9,September,-0.013338332976215984
ORD-100158,2025-06-13,2025-06-17,Same Day,CUST-1203,Customer 1086,Corporate,United States,San Jose,California,10001,West,PROD-1022,Technology,Printers,Printers Product 29,2468.6,5,0.2,406.86,2025,6,June,0.1648140646520295
ORD-100159,2024-07-31,2024-08-03,First Class,CUST-1088,Customer 1044,Consumer,United States,Houston,Texas,98101,East,PROD-1189,Technology,Accessories,Accessories Product 56,494.27,7,0.05,31.51,2024,7,July,0.06375058166589112
ORD-100160,2024-01-23,2024-01-28,First Class,CUST-1136,Customer 1106,Corporate,United States,Spokane,Washington,85001,South,PROD-1129,Office Supplies,Labels,Labels Product 5,359.1,5,0.15,39.58,2024,1,January,0.11021999443052073
ORD-100161,2024-08-11,2024-08-14,First Class,CUST-1066,Customer 1169,Consumer,United States,Tampa,Florida,90001,South,PROD-1086,Office Supplies,Paper,Paper Product 58,863.04,2,0.0,149.5,2024,8,August,0.173224879495736
ORD-100162,2024-01-14,2024-01-17,First Class,CUST-1247,Customer 1070,Home Office,United States,San Diego,California,60601,Central,PROD-1132,Furniture,Storage,Storage Product 4,623.25,1,0.0,126.4,2024,1,January,0.2028078620136382
ORD-100163,2024-06-02,2024-06-07,Second Class,CUST-1038,Customer 1174,Consumer,United States,Spokane,Washington,60601,South,PROD-1273,Furniture,Storage,Storage Product 71,2175.1,5,0.3,91.24,2024,6,June,0.04194749666681991
ORD-100164,2024-12-01,2024-12-03,Second Class,CUST-1082,Customer 1147,Home Office,United States,New York City,New York,33101,South,PROD-1305,Technology,Accessories,Accessories Product 63,740.46,2,0.15,-22.09,2024,12,December,-0.029832806633714175
ORD-100165,2024-03-16,2024-03-19,Same Day,CUST-1173,Customer 1228,Corporate,United States,Seattle,Washington,43215,West,PROD-1183,Furniture,Bookcases,Bookcases Product 18,3831.0,6,0.2,456.91,2024,3,March,0.11926651004959542
ORD-100166,2025-04-20,2025-04-25,Standard Class,CUST-1145,Customer 1198,Home Office,United States,San Jose,California,10001,East,PROD-1198,Office Supplies,Art Supplies,Art Supplies Product 47,1503.24,3,0.0,396.78,2025,4,April,0.26394986828450545
ORD-100167,2024-05-16,2024-05-18,Second Class,CUST-1003,Customer 1205,Home Office,United States,Rochester,New York,90001,Central,PROD-1254,Furniture,Storage,Storage Product 70,774.0,2,0.0,136.02,2024,5,May,0.17573643410852716
ORD-100168,2025-03-01,2025-03-06,Same Day,CUST-1049,Customer 1149,Corporate,United States,Peoria,Illinois,85001,West,PROD-1070,Technology,Laptops,Laptops Product 4,858.36,3,0.1,64.77,2025,3,March,0.07545784985320844
ORD-100169,2025-10-02,2025-10-06,Same Day,CUST-1188,Customer 1057,Home Office,United States,Cleveland,Ohio,33101,South,PROD-1036,Furniture,Bookcases,Bookcases Product 30,16.48,1,0.0,1.29,2025,10,October,0.07827669902912622
ORD-100170,2024-06-11,2024-06-13,Standard Class,CUST-1205,Customer 1070,Consumer,United States,Spokane,Washington,60601,South,PROD-1184,Furniture,Tables,Tables Product 57,4131.33,7,0.05,321.28,2024,6,June,0.07776672403318059
ORD-100171,2025-06-02,2025-06-05,Same Day,CUST-1216,Customer 1143,Home Office,United States,Houston,Texas,60601,Central,PROD-1154,Technology,Printers,Printers Product 14,3516.54,6,0.05,662.12,2025,6,June,0.18828735063443044
ORD-100172,2024-03-22,2024-03-23,First Class,CUST-1115,Customer 1089,Consumer,United States,Houston,Texas,85001,South,PROD-1161,Technology,Phones,Phones Product 50,2146.8,5,0.05,125.34,2024,3,March,0.05838457238680827
ORD-100173,2024-11-22,2024-11-27,Second Class,CUST-1028,Customer 1186,Home Office,United States,Cleveland,Ohio,90001,East,PROD-1086,Technology,Printers,Printers Product 49,2220.36,6,0.0,611.32,2024,11,November,0.27532472211713416
ORD-100174,2024-07-16,2024-07-17,Second Class,CUST-1074,Customer 1098,Home Office,United States,Tacoma,Washington,60601,East,PROD-1086,Technology,Accessories,Accessories Product 76,642.48,2,0.2,-23.24,2024,7,July,-0.03617233221267588
ORD-100175,2025-10-11,2025-10-16,Same Day,CUST-1154,Customer 1127,Corporate,United States,Spokane,Washington,33101,Central,PROD-1143,Office Supplies,Art Supplies,Art Supplies Product 79,135.45,3,0.0,11.96,2025,10,October,0.0882982650424511
ORD-100176,2025-01-15,2025-01-17,Standard Class,CUST-1248,Customer 1131,Consumer,United States,Orlando,Florida,73301,South,PROD-1227,Furniture,Storage,Storage Product 6,369.4,1,0.15,52.74,2025,1,January,0.14277206280454793
ORD-100177,2025-01-13,2025-01-17,Second Class,CUST-1008,Customer 1152,Consumer,United States,Columbus,Ohio,33101,West,PROD-1085,Office Supplies,Art Supplies,Art Supplies Product 72,143.18,2,0.2,23.12,2025,1,January,0.16147506635004888
ORD-100178,2024-08-25,2024-08-27,First Class,CUST-1080,Customer 1131,Consumer,United States,Cincinnati,Ohio,10001,East,PROD-1114,Office Supplies,Paper,Paper Product 40,225.56,2,0.15,20.61,2024,8,August,0.09137258379145238
ORD-100179,2025-06-03,2025-06-06,Same Day,CUST-1137,Customer 1012,Home Office,United States,Miami,Florida,98101,East,PROD-1016,Furniture,Chairs,Chairs Product 1,2397.1,5,0.1,144.21,2025,6,June,0.06016019356722707
ORD-100180,2025-06-16,2025-06-18,First Class,CUST-1059,Customer 1247,Home Office,United States,Columbus,Ohio,60601,West,PROD-1131,Office Supplies,Paper,Paper Product 68,2501.52,6,0.15,492.3,2025,6,June,0.19680034539000288
ORD-100181,2025-01-16,2025-01-17,Same Day,CUST-1230,Customer 1178,Corporate,United States,Dallas,Texas,10001,South,PROD-1213,Technology,Printers,Printers Product 3,2872.14,6,0.2,31.14,2025,1,January,0.010842089870270948
ORD-100182,2024-06-04,2024-06-06,Standard Class,CUST-1051,Customer 1175,Corporate,United States,Phoenix,Arizona,73301,East,PROD-1279,Furniture,Tables,Tables Product 48,152.42,2,0.2,4.7,2024,6,June,0.030835848313869575
ORD-100183,2024-10-15,2024-10-19,First Class,CUST-1167,Customer 1198,Consumer,United States,Peoria,Illinois,33101,South,PROD-1001,Furniture,Chairs,Chairs Product 72,1934.68,4,0.05,175.14,2024,10,October,0.0905265987139992
ORD-100184,2025-08-01,2025-08-06,First Class,CUST-1057,Customer 1117,Consumer,United States,Mesa,Arizona,98101,South,PROD-1142,Office Supplies,Labels,Labels Product 76,2259.0,4,0.3,-86.99,2025,8,August,-0.03850818946436476
ORD-100185,2024-07-25,2024-07-28,First Class,CUST-1098,Customer 1120,Corporate,United States,San Jose,California,98101,Central,PROD-1100,Technology,Laptops,Laptops Product 72,854.38,2,0.3,30.74,2024,7,July,0.03597930663170954
ORD-100186,2025-05-21,2025-05-22,First Class,CUST-1110,Customer 1179,Home Office,United States,Buffalo,New York,73301,East,PROD-1201,Furniture,Bookcases,Bookcases Product 28,93.92,4,0.3,8.95,2025,5,May,0.09529386712095399
ORD-100187,2024-03-13,2024-03-17,Second Class,CUST-1120,Customer 1166,Consumer,United States,Spokane,Washington,60601,South,PROD-1286,Technology,Laptops,Laptops Product 9,1238.46,3,0.0,133.22,2024,3,March,0.10756907772556239
ORD-100188,2025-10-15,2025-10-16,Same Day,CUST-1068,Customer 1220,Corporate,United States,Miami,Florida,90001,West,PROD-1110,Technology,Printers,Printers Product 41,178.11,3,0.0,19.94,2025,10,October,0.11195328729436865
ORD-100189,2024-03-02,2024-03-04,Standard Class,CUST-1149,Customer 1069,Consumer,United States,Columbus,Ohio,10001,South,PROD-1201,Office Supplies,Labels,Labels Product 61,194.02,1,0.15,18.89,2024,3,March,0.09736109679414492
ORD-100190,2025-04-26,2025-04-27,First Class,CUST-1026,Customer 1052,Consumer,United States,New York City,New York,98101,South,PROD-1021,Technology,Printers,Printers Product 51,28.04,1,0.15,4.94,2025,4,April,0.1761768901569187
ORD-100191,2024-06-27,2024-07-01,Standard Class,CUST-1067,Customer 1086,Corporate,United States,Los Angeles,California,85001,Central,PROD-1347,Furniture,Storage,Storage Product 55,1774.24,4,0.15,-31.02,2024,6,June,-0.01748354224907566
ORD-100192,2024-09-18,2024-09-20,First Class,CUST-1136,Customer 1211,Corporate,United States,Mesa,Arizona,90001,West,PROD-1093,Technology,Phones,Phones Product 40,1045.8,6,0.0,51.81,2024,9,September,0.04954102122776822
ORD-100193,2025-11-19,2025-11-22,Same Day,CUST-1124,Customer 1097,Corporate,United States,Phoenix,Arizona,43215,West,PROD-1245,Furniture,Bookcases,Bookcases Product 49,1773.05,5,0.0,74.18,2025,11,November,0.04183751163249768
ORD-100194,2025-01-16,2025-01-17,Same Day,CUST-1021,Customer 1051,Home Office,United States,Buffalo,New York,43215,East,PROD-1041,Furniture,Tables,Tables Product 39,265.3,1,0.2,-0.45,2025,1,January,-0.0016961929890689784
ORD-100195,2025-10-20,2025-10-24,First Class,CUST-1076,Customer 1072,Consumer,United States,Buffalo,New York,60601,West,PROD-1268,Technology,Printers,Printers Product 61,287.67,3,0.3,-24.55,2025,10,October,-0.08534084193694164
ORD-100196,2024-09-06,2024-09-11,First Class,CUST-1215,Customer 1177,Home Office,United States,Austin,Texas,33101,Central,PROD-1146,Technology,Phones,Phones Product 66,65.0,5,0.1,-0.94,2024,9,September,-0.014461538461538461
ORD-100197,2025-04-29,2025-05-03,Second Class,CUST-1243,Customer 1143,Consumer,United States,Cleveland,Ohio,43215,Central,PROD-1285,Furniture,Chairs,Chairs Product 74,1177.35,3,0.15,204.36,2025,4,April,0.17357625175181554
