Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-100135,2024-09-19,2024-09-20,Standard Class,CUST-1203,Customer 1231,Corporate,United States,Austin,Texas,10001,South,PROD-1218,Furniture,Chairs,Chairs Product 42,2215.95,5,0.05,255.43
ORD-100136,2024-12-18,2024-12-19,First Class,CUST-1196,Customer 1013,Consumer,United States,Seattle,Washington,33101,Central,PROD-1005,Office Supplies,Paper,Paper Product 44,537.64,4,0.0,50.75
ORD-100137,2025-12-12,2025-12-15,Second Class,CUST-1070,Customer 1130,Home Office,United States,Springfield,Illinois,33101,Central,PROD-1102,Office Supplies,Art Supplies,Art Supplies Product 35,891.84,2,0.15,31.52
ORD-100138,2025-03-17,2025-03-18,First Class,CUST-1208,Customer 1106,Corporate,United States,Tacoma,Washington,98101,West,PROD-1055,Furniture,Bookcases,Bookcases Product 16,2502.16,4,0.2,239.21
ORD-100139,2025-10-17,2025-10-22,Same Day,CUST-1104,Customer 1248,Consumer,United States,Tampa,Florida,90001,Central,PROD-1149,Technology,Printers,Printers Product 70,970.2,6,0.15,185.6
ORD-100140,2024-06-09,2024-06-14,Second Class,CUST-1036,Customer 1225,Home Office,United States,Mesa,Arizona,73301,West,PROD-1066,Furniture,Tables,Tables Product 2,2695.15,5,0.3,-233.85
ORD-100141,2024-06-28,2024-07-01,Second Class,CUST-1171,Customer 1143,Corporate,United States,Los Angeles,California,33101,West,PROD-1244,Office Supplies,Paper,Paper Product 12,1783.92,6,0.15,298.09
ORD-100142,2025-08-16,2025-08-19,Same Day,CUST-1007,Customer 1180,Corporate,United States,Dallas,Texas,90001,East,PROD-1163,Office Supplies,Paper,Paper Product 66,1274.2,5,0.05,281.39
ORD-100143,2024-07-24,2024-07-25,Standard Class,CUST-1054,Customer 1033,Home Office,United States,Buffalo,New York,98101,West,PROD-1110,Office Supplies,Binders,Binders Product 54,1510.4,4,0.05,317.03
ORD-100144,2025-04-27,2025-05-02,Second Class,CUST-1196,Customer 1025,Home Office,United States,Tampa,Florida,33101,West,PROD-1012,Furniture,Chairs,Chairs Product 32,538.48,1,0.2,9.8
ORD-100145,2025-03-22,2025-03-26,First Class,CUST-1211,Customer 1031,Home Office,United States,Tacoma,Washington,60601,East,PROD-1266,Technology,Laptops,Laptops Product 2,73.26,6,0.1,9.79
ORD-100146,2024-02-25,2024-03-01,Standard Class,CUST-1156,Customer 1190,Corporate,United States,Houston,Texas,10001,East,PROD-1080,Furniture,Bookcases,Bookcases Product 16,4477.13,7,0.1,116.22
ORD-100147,2025-07-05,2025-07-09,Same Day,CUST-1124,Customer 1166,Home Office,United States,Tampa,Florida,73301,East,PROD-1116,Technology,Printers,Printers Product 63,160.43,1,0.15,4.97
ORD-100148,2025-06-02,2025-06-07,Second Class,CUST-1133,Customer 1183,Corporate,United States,Peoria,Illinois,98101,East,PROD-1246,Furniture,Storage,Storage Product 79,828.63,3,0.3,-68.4
ORD-100149,2025-02-26,2025-03-03,Standard Class,CUST-1181,Customer 1082,Consumer,United States,Cleveland,Ohio,60601,South,PROD-1164,Technology,Accessories,Accessories Product 60,746.5,5,0.2,97.22
ORD-100150,2025-09-20,2025-09-24,Second Class,CUST-1232,Customer 1227,Consumer,United States,Peoria,Illinois,60601,South,PROD-1042,Office Supplies,Labels,Labels Product 21,186.3,2,0.05,16.85
ORD-100151,2024-07-10,2024-07-14,Same Day,CUST-1029,Customer 1097,Corporate,United States,Los Angeles,California,73301,Central,PROD-1232,Furniture,Chairs,Chairs Product 21,,1,0.0,88.68
ORD-100152,2025-12-26,2025-12-31,First Class,CUST-1069,Customer 1160,Consumer,United States,Austin,Texas,43215,West,PROD-1008,Office Supplies,Labels,Labels Product 77,,1,0.15,26.5
ORD-100153,2025-09-12,2025-09-17,Same Day,CUST-1058,Customer 1159,Corporate,United States,New York City,New York,33101,East,PROD-1211,Technology,Laptops,Laptops Product 7,172.38,3,0.0,46.47
ORD-100154,2025-03-17,2025-03-19,Second Class,CUST-1111,Customer 1224,Consumer,United States,Rochester,New York,43215,South,PROD-1256,Office Supplies,Art Supplies,Art Supplies Product 25,1813.3,5,0.3,105.99
ORD-100155,2025-07-14,2025-07-15,Second Class,CUST-1119,Customer 1190,Home Office,United States,Cleveland,Ohio,73301,Central,PROD-1149,Technology,Accessories,Accessories Product 36,1617.52,4,0.3,-175.31
ORD-100156,2025-11-23,2025-11-25,First Class,CUST-1017,Customer 1168,Corporate,United States,Dallas,Texas,43215,West,PROD-1153,Office Supplies,Art Supplies,Art Supplies Product 59,2409.75,7,0.15,-11.82
ORD-100157,2025-09-17,2025-09-20,Second Class,CUST-1113,Customer 1120,Consumer,United States,Houston,Texas,10001,Central,PROD-1032,Furniture,Storage,Storage Product 39,1120.08,6,0.15,-14.94
ORD-100158,2025-06-13,2025-06-17,Same Day,CUST-1203,Customer 1086,Corporate,United States,San Jose,California,10001,West,PROD-1022,Technology,Printers,Printers Product 29,2468.6,5,0.2,406.86
ORD-100159,2024-07-31,2024-08-03,First Class,CUST-1088,Customer 1044,Consumer,United States,Houston,Texas,98101,East,PROD-1189,Technology,Accessories,Accessories Product 56,494.27,7,0.05,31.51
ORD-100160,2024-01-23,2024-01-28,First Class,CUST-1136,Customer 1106,Corporate,United States,Spokane,Washington,85001,South,PROD-1129,Office Supplies,Labels,Labels Product 5,359.1,5,0.15,39.58
ORD-100161,2024-08-11,2024-08-14,First Class,CUST-1066,Customer 1169,Consumer,United States,Tampa,Florida,90001,South,PROD-1086,Office Supplies,Paper,Paper Product 58,863.04,2,0.0,149.5
ORD-100162,2024-01-14,2024-01-17,First Class,CUST-1247,Customer 1070,Home Office,United States,San Diego,California,60601,Central,PROD-1132,Furniture,Storage,Storage Product 4,623.25,1,0.0,126.4
ORD-100163,2024-06-02,2024-06-07,Second Class,CUST-1038,Customer 1174,Consumer,United States,Spokane,Washington,60601,South,PROD-1273,Furniture,Storage,Storage Product 71,2175.1,5,0.3,91.24
ORD-100164,2024-12-01,2024-12-03,Second Class,CUST-1082,Customer 1147,Home Office,United States,New York City,New York,33101,South,PROD-1305,Technology,Accessories,Accessories Product 63,740.46,2,0.15,-22.09
ORD-100165,2024-03-16,2024-03-19,Same Day,CUST-1173,Customer 1228,Corporate,United States,Seattle,Washington,43215,West,PROD-1183,Furniture,Bookcases,Bookcases Product 18,3831.0,6,0.2,456.91
ORD-100166,2025-04-20,2025-04-25,Standard Class,CUST-1145,Customer 1198,Home Office,United States,San Jose,California,10001,East,PROD-1198,Office Supplies,Art Supplies,Art Supplies Product 47,1503.24,3,0.0,396.78
ORD-100167,2024-05-16,2024-05-18,Second Class,CUST-1003,Customer 1205,Home Office,United States,Rochester,New York,90001,Central,PROD-1254,Furniture,Storage,Storage Product 70,774.0,2,0.0,136.02
ORD-100168,2025-03-01,2025-03-06,Same Day,CUST-1049,Customer 1149,Corporate,United States,Peoria,Illinois,85001,West,PROD-1070,Technology,Laptops,Laptops Product 4,858.36,3,0.1,64.77
ORD-100169,2025-10-02,2025-10-06,Same Day,CUST-1188,Customer 1057,Home Office,United States,Cleveland,Ohio,33101,South,PROD-1036,Furniture,Bookcases,Bookcases Product 30,16.48,1,0.0,1.29
ORD-100170,2024-06-11,2024-06-13,Standard Class,CUST-1205,Customer 1070,Consumer,United States,Spokane,Washington,60601,South,PROD-1184,Furniture,Tables,Tables Product 57,4131.33,7,0.05,321.28
ORD-100171,2025-06-02,2025-06-05,Same Day,CUST-1216,Customer 1143,Home Office,United States,Houston,Texas,60601,Central,PROD-1154,Technology,Printers,Printers Product 14,3516.54,6,0.05,662.12
ORD-100172,2024-03-22,2024-03-23,First Class,CUST-1115,Customer 1089,Consumer,United States,Houston,Texas,85001,South,PROD-1161,Technology,Phones,Phones Product 50,2146.8,5,0.05,125.34
ORD-100173,2024-11-22,2024-11-27,Second Class,CUST-1028,Customer 1186,Home Office,United States,Cleveland,Ohio,90001,East,PROD-1086,Technology,Printers,Printers Product 49,2220.36,6,0.0,611.32
ORD-100174,2024-07-16,2024-07-17,Second Class,CUST-1074,Customer 1098,Home Office,United States,Tacoma,Washington,60601,East,PROD-1086,Technology,Accessories,Accessories Product 76,642.48,2,0.2,-23.24
ORD-100175,2025-10-11,2025-10-16,Same Day,CUST-1154,Customer 1127,Corporate,United States,Spokane,Washington,33101,Central,PROD-1143,Office Supplies,Art Supplies,Art Supplies Product 79,135.45,3,0.0,11.96
ORD-100176,2025-01-15,2025-01-17,Standard Class,CUST-1248,Customer 1131,Consumer,United States,Orlando,Florida,73301,South,PROD-1227,Furniture,Storage,Storage Product 6,369.4,1,0.15,52.74
ORD-100177,2025-01-13,2025-01-17,Second Class,CUST-1008,Customer 1152,Consumer,United States,Columbus,Ohio,33101,West,PROD-1085,Office Supplies,Art Supplies,Art Supplies Product 72,143.18,2,0.2,23.12
ORD-100178,2024-08-25,2024-08-27,First Class,CUST-1080,Customer 1131,Consumer,United States,Cincinnati,Ohio,10001,East,PROD-1114,Office Supplies,Paper,Paper Product 40,225.56,2,0.15,20.61
ORD-100179,2025-06-03,2025-06-06,Same Day,CUST-1137,Customer 1012,Home Office,United States,Miami,Florida,98101,East,PROD-1016,Furniture,Chairs,Chairs Product 1,2397.1,5,0.1,144.21
ORD-100180,2025-06-16,2025-06-18,First Class,CUST-1059,Customer 1247,Home Office,United States,Columbus,Ohio,60601,West,PROD-1131,Office Supplies,Paper,Paper Product 68,2501.52,6,0.15,492.3
ORD-100181,2025-01-16,2025-01-17,Same Day,CUST-1230,Customer 1178,Corporate,United States,Dallas,Texas,10001,South,PROD-1213,Technology,Printers,Printers Product 3,2872.14,6,0.2,31.14
ORD-100182,2024-06-04,2024-06-06,Standard Class,CUST-1051,Customer 1175,Corporate,United States,Phoenix,Arizona,73301,East,PROD-1279,Furniture,Tables,Tables Product 48,152.42,2,0.2,4.7
ORD-100183,2024-10-15,2024-10-19,First Class,CUST-1167,Customer 1198,Consumer,United States,Peoria,Illinois,33101,South,PROD-1001,Furniture,Chairs,Chairs Product 72,1934.68,4,0.05,175.14
ORD-100184,2025-08-01,2025-08-06,First Class,CUST-1057,Customer 1117,Consumer,United States,Mesa,Arizona,98101,South,PROD-1142,Office Supplies,Labels,Labels Product 76,2259.0,4,0.3,-86.99
ORD-100185,2024-07-25,2024-07-28,First Class,CUST-1098,Customer 1120,Corporate,United States,San Jose,California,98101,Central,PROD-1100,Technology,Laptops,Laptops Product 72,854.38,2,0.3,30.74
ORD-100186,2025-05-21,2025-05-22,First Class,CUST-1110,Customer 1179,Home Office,United States,Buffalo,New York,73301,East,PROD-1201,Furniture,Bookcases,Bookcases Product 28,93.92,4,0.3,8.95
ORD-100187,2024-03-13,2024-03-17,Second Class,CUST-1120,Customer 1166,Consumer,United States,Spokane,Washington,60601,South,PROD-1286,Technology,Laptops,Laptops Product 9,1238.46,3,0.0,133.22
ORD-100188,2025-10-15,2025-10-16,Same Day,CUST-1068,Customer 1220,Corporate,United States,Miami,Florida,90001,West,PROD-1110,Technology,Printers,Printers Product 41,178.11,3,0.0,19.94
ORD-100189,2024-03-02,2024-03-04,Standard Class,CUST-1149,Customer 1069,Consumer,United States,Columbus,Ohio,10001,South,PROD-1201,Office Supplies,Labels,Labels Product 61,194.02,1,0.15,18.89
ORD-100190,2025-04-26,2025-04-27,First Class,CUST-1026,Customer 1052,Consumer,United States,New York City,New York,98101,South,PROD-1021,Technology,Printers,Printers Product 51,28.04,1,0.15,4.94
ORD-100191,2024-06-27,2024-07-01,Standard Class,CUST-1067,Customer 1086,Corporate,United States,Los Angeles,California,85001,Central,PROD-1347,Furniture,Storage,Storage Product 55,1774.24,4,0.15,-31.02
ORD-100192,2024-09-18,2024-09-20,First Class,CUST-1136,Customer 1211,Corporate,United States,Mesa,Arizona,90001,West,PROD-1093,Technology,Phones,Phones Product 40,1045.8,6,0.0,51.81
ORD-100193,2025-11-19,2025-11-22,Same Day,CUST-1124,Customer 1097,Corporate,United States,Phoenix,Arizona,43215,West,PROD-1245,Furniture,Bookcases,Bookcases Product 49,1773.05,5,0.0,74.18
ORD-100194,2025-01-16,2025-01-17,Same Day,CUST-1021,Customer 1051,Home Office,United States,Buffalo,New York,43215,East,PROD-1041,Furniture,Tables,Tables Product 39,265.3,1,0.2,-0.45
ORD-100195,2025-10-20,2025-10-24,First Class,CUST-1076,Customer 1072,Consumer,United States,Buffalo,New York,60601,West,PROD-1268,Technology,Printers,Printers Product 61,287.67,3,0.3,-24.55
ORD-100196,2024-09-06,2024-09-11,First Class,CUST-1215,Customer 1177,Home Office,United States,Austin,Texas,33101,Central,PROD-1146,Technology,Phones,Phones Product 66,65.0,5,0.1,-0.94
ORD-100197,2025-04-29,2025-05-03,Second Class,CUST-1243,Customer 1143,Consumer,United States,Cleveland,Ohio,43215,Central,PROD-1285,Furniture,Chairs,Chairs Product 74,1177.35,3,0.15,204.36
ORD-100198,2024-09-22,2024-09-26,First Class,CUST-1084,Customer 1198,Home Office,United States,New York City,New York,60601,Central,PROD-1093,Furniture,Bookcases,Bookcases Product 38,2506.98,6,0.3,-243.74
ORD-100199,2024-03-21,2024-03-26,First Class,CUST-1218,Customer 1101,Consumer,United States,Tacoma,Washington,98101,West,PROD-1127,Office Supplies,Art Supplies,Art Supplies Product 25,281.26,1,0.1,26.08
ORD-100200,2024-10-03,2024-10-04,Standard Class,CUST-1230,Customer 1122,Corporate,United States,San Diego,California,33101,South,PROD-1288,Office Supplies,Art Supplies,Art Supplies Product 67,3332.82,6,0.15,396.65
ORD-100201,2024-02-10,2024-02-12,First Class,CUST-1057,Customer 1118,Consumer,United States,Tampa,Florida,85001,East,PROD-1290,Office Supplies,Art Supplies,Art Supplies Product 56,525.56,7,0.1,65.55
ORD-100202,2025-07-21,2025-07-23,Same Day,CUST-1146,Customer 1220,Home Office,United States,Miami,Florida,10001,East,PROD-1126,Technology,Laptops,Laptops Product 11,232.67,1,0.15,9.08
ORD-100203,2025-01-26,2025-01-30,Standard Class,CUST-1109,Customer 1178,Consumer,United States,Seattle,Washington,98101,South,PROD-1344,Technology,Phones,Phones Product 59,1098.04,2,0.15,100.83
ORD-100204,2024-06-03,2024-06-05,Second Class,CUST-1059,Customer 1125,Home Office,United States,Springfield,Illinois,60601,Central,PROD-1122,Office Supplies,Labels,Labels Product 37,190.5,6,0.1,4.46
ORD-100205,2024-03-27,2024-04-01,Standard Class,CUST-1059,Customer 1175,Corporate,United States,Peoria,Illinois,33101,West,PROD-1109,Furniture,Storage,Storage Product 22,2380.08,6,0.15,210.38
ORD-100206,2025-11-04,2025-11-07,Second Class,CUST-1098,Customer 1160,Consumer,United States,Los Angeles,California,10001,Central,PROD-1341,Technology,Phones,Phones Product 46,2490.45,5,0.1,463.85
ORD-100207,2024-12-24,2024-12-29,First Class,CUST-1141,Customer 1111,Corporate,United States,Peoria,Illinois,10001,South,PROD-1273,Office Supplies,Art Supplies,Art Supplies Product 24,934.24,4,0.15,91.01
ORD-100208,2025-06-03,2025-06-06,First Class,CUST-1064,Customer 1091,Consumer,United States,Peoria,Illinois,73301,East,PROD-1310,Furniture,Bookcases,Bookcases Product 45,2223.72,4,0.2,134.15
ORD-100209,2025-01-29,2025-01-30,Second Class,CUST-1250,Customer 1012,Corporate,United States,Seattle,Washington,90001,East,PROD-1147,Office Supplies,Art Supplies,Art Supplies Product 26,641.48,7,0.0,130.47
ORD-100210,2024-08-15,2024-08-18,First Class,CUST-1192,Customer 1249,Home Office,United States,Cleveland,Ohio,73301,West,PROD-1179,Furniture,Bookcases,Bookcases Product 53,2071.92,6,0.3,119.82
ORD-100211,2025-11-17,2025-11-18,Same Day,CUST-1116,Customer 1173,Consumer,United States,Austin,Texas,90001,West,PROD-1225,Furniture,Bookcases,Bookcases Product 72,2725.24,7,,120.88
ORD-100212,2025-03-18,2025-03-20,Same Day,CUST-1022,Customer 1093,Corporate,United States,Spokane,Washington,10001,East,PROD-1054,Office Supplies,Labels,Labels Product 10,1688.3,5,,-121.59
ORD-100213,2024-07-22,2024-07-23,Second Class,CUST-1047,Customer 1163,Home Office,United States,Seattle,Washington,73301,South,PROD-1282,Furniture,Storage,Storage Product 71,449.42,2,0.1,15.99
ORD-100214,2024-10-18,2024-10-23,Same Day,CUST-1128,Customer 1201,Home Office,United States,New York City,New York,90001,South,PROD-1035,Furniture,Bookcases,Bookcases Product 66,415.79,1,0.2,-28.54
ORD-100215,2025-01-18,2025-01-21,Second Class,CUST-1188,Customer 1205,Consumer,United States,Columbus,Ohio,85001,Central,PROD-1045,Office Supplies,Art Supplies,Art Supplies Product 61,1086.92,4,0.3,-56.01
ORD-100216,2025-10-18,2025-10-22,Second Class,CUST-1194,Customer 1218,Consumer,United States,Tacoma,Washington,85001,East,PROD-1290,Office Supplies,Labels,Labels Product 39,3844.68,7,0.15,489.05
ORD-100217,2025-09-23,2025-09-28,First Class,CUST-1065,Customer 1145,Consumer,United States,Cleveland,Ohio,98101,West,PROD-1269,Office Supplies,Art Supplies,Art Supplies Product 21,1090.92,6,0.3,-52.19
ORD-100218,2024-10-07,2024-10-11,Same Day,CUST-1054,Customer 1052,Corporate,United States,New York City,New York,98101,Central,PROD-1053,Office Supplies,Paper,Paper Product 24,791.04,6,0.3,-12.7
ORD-100219,2024-09-16,2024-09-18,Second Class,CUST-1248,Customer 1098,Home Office,United States,Spokane,Washington,10001,West,PROD-1204,Office Supplies,Binders,Binders Product 49,2984.55,5,0.05,324.86
ORD-100220,2024-06-02,2024-06-04,Same Day,CUST-1169,Customer 1134,Consumer,United States,Columbus,Ohio,33101,West,PROD-1320,Office Supplies,Paper,Paper Product 29,376.4,2,0.3,33.87
ORD-100221,2025-10-20,2025-10-22,First Class,CUST-1051,Customer 1141,Home Office,United States,San Jose,California,90001,Central,PROD-1112,Office Supplies,Paper,Paper Product 56,549.65,1,0.15,52.07
ORD-100222,2025-04-15,2025-04-17,First Class,CUST-1023,Customer 1213,Consumer,United States,San Diego,California,10001,West,PROD-1101,Office Supplies,Paper,Paper Product 33,744.46,2,0.15,81.41
ORD-100223,2025-08-28,2025-09-02,Second Class,CUST-1145,Customer 1101,Corporate,United States,Tampa,Florida,85001,East,PROD-1028,Office Supplies,Paper,Paper Product 41,79.22,1,0.1,10.87
ORD-100224,2024-08-14,2024-08-19,Standard Class,CUST-1100,Customer 1031,Corporate,United States,Tucson,Arizona,85001,West,PROD-1329,Office Supplies,Labels,Labels Product 38,55.36,4,0.0,4.69
ORD-100225,2024-04-09,2024-04-13,Second Class,CUST-1003,Customer 1028,Corporate,United States,Tucson,Arizona,33101,South,PROD-1149,Office Supplies,Binders,Binders Product 28,2465.35,5,0.2,2.15
ORD-100226,2024-09-08,2024-09-10,Standard Class,CUST-1044,Customer 1047,Consumer,United States,Los Angeles,California,73301,Central,PROD-1013,Furniture,Tables,Tables Product 37,739.95,3,0.0,175.81
ORD-100227,2025-02-01,2025-02-02,Same Day,CUST-1182,Customer 1116,Consumer,United States,Dallas,Texas,10001,West,PROD-1228,Furniture,Storage,Storage Product 60,64.1,2,0.1,5.26
ORD-100228,2024-06-04,2024-06-07,Second Class,CUST-1181,Customer 1170,Home Office,United States,San Jose,California,43215,Central,PROD-1233,Furniture,Tables,Tables Product 34,1065.68,7,0.15,204.34
ORD-100229,2025-10-26,2025-10-30,Same Day,CUST-1208,Customer 1043,Consumer,United States,Columbus,Ohio,33101,West,PROD-1135,Technology,Accessories,Accessories Product 51,483.5,1,0.15,53.93
ORD-100230,2025-12-29,2026-01-03,Standard Class,CUST-1157,Customer 1098,Corporate,United States,New York City,New York,33101,West,PROD-1079,Technology,Printers,Printers Product 44,1329.65,5,0.15,230.52
ORD-100231,2025-09-22,2025-09-26,Second Class,CUST-1233,Customer 1017,Home Office,United States,Houston,Texas,73301,South,PROD-1199,Furniture,Storage,Storage Product 57,1753.05,5,0.15,154.58
ORD-100232,2024-10-27,2024-10-31,First Class,CUST-1095,Customer 1156,Home Office,United States,Austin,Texas,10001,West,PROD-1049,Furniture,Chairs,Chairs Product 47,317.28,3,0.2,17.94
ORD-100233,2025-07-12,2025-07-14,Standard Class,CUST-1084,Customer 1052,Consumer,United States,Seattle,Washington,10001,South,PROD-1054,Furniture,Storage,Storage Product 33,3244.71,7,0.05,577.96
